UTM10,ACCI GENT,ACCI NISU,Aecau,AEGO FUNE,AGAP FISH,AIX SPON,Alarv,Alruf,AMAN AMAN,Ancam,ANTH SPIN,Antri,APUS APUS,APUS PALL,AQUI CHRY,ARAT ACUT,ARAT ERYT,ARAT MITR,ASIO OTUS,ATHE NOCT,BUBO BUBO,BUBU IBIS,BURH OEDI,BUTE BUTE,CALA BRAC,CALA RUFE,CAPR EURO,CAPR RUFI,Caina,Cacar,Cachl,CARD SPIN,CERC GALA,Cebra,CERT FAMI,CETT CETT,CHER DUPO,CICO CICO,CIRC AERU,CIRC CYAN,CIRC GALL,CIRC PYGA,Cijun,CLAM GLAN,COCC COCC,COLU LIVI,COLU OENA,Colpa,CORA GARR,CORV CORA,CORV CORO,CORV MONE,Cocot,CREX CREX,Cucan,CYAN PATA,Demaj,DEND MEDI,DEND MINO,DRYO MART,ELAN CAER,Emcia,Emcir,Emcit,Emhor,Errub,ESTR ASTR,ESTR TROG,EUPL AFER,FALC NAUM,FALC PERE,FALC SUBB,FALC TINN,FICE HYPO,Frcoe,Gacri,Gathe,Gagla,GYPA BARB,GYPS FULV,HIER FASC,HIER PENN,Hipol,HIRU DAUR,HIRU RUST,JYNX TORQ,Lacol,Lamer,LANI MINO,Lasen,LEIO LUTE,LONC MALA,Locur,Luarb,Lumeg,Mecal,MERO APIA,Mical,MILV MIGR,MILV MILV,MONT NIVA,MONT SAXA,MONT SOLI,MOTA ALBA,MOTA FLAV,MUSC STRI,MYIO MONA,NEOP PERC,Oehis,OENA LEUC,Oeoen,ORIO ORIO,OTUS SCOP,PANU BIHA,Paate,Pacae,Pacri,Pamaj,PARU PALU,Padom,PASS HISP,Pamon,PERD PERD,PERN APIV,PETR PETR,PHAS COLC,Phoch,PHOE PHOE,Phbon,Phita,Pipic,Pivir,POIC SENE,PRUN COLL,Prmod,PSIT KRAM,PTER ALCH,PTER ORIE,PTYO RUPE,PYRR GRAC,PYRR PYRO,Pyula,QUEL QUEL,Reign,Rereg,REMI PEND,RIPA RIPA,SAXI RUBE,SCOL RUST,Secit,Seser,Sieur,Stdec,STRE ROSE,STRE TURT,STRI ALUC,STUR SP,STUR UNIC,Stvul,Syatr,SYLV BORI,Sycan,SYLV COMM,SYLV CONS,Syhor,Symel,Syund,TETR TETA,TETR UROG,THRE AETH,TICH MURA,Trtro,Tumer,TURD PHIL,Tutor,Tuvis,TYTO ALBA,Upepo
CG20,0,0,0.00,0,0,0,28.07,358.89,0,12.63,0,0.00,316.2119542,0,0,0,0,0,5.449031295,20,0,0,20,3,0,0,0,99.94998749,361.41,4135.70,1597.27,0,0,0.00,0,99.94998749,0,3,0,0,0,1,564.44,0,0,316.0696126,6.32455532,1273.29,4.384130876,0,0,20.4362039,59.05,0,24.05,0,0.00,0,0,0,0,0.00,204.64,0.00,0.00,8.03,0,0,0,0,0,0,6.32455532,0,0.00,1919.64,0.00,0.00,0,0,0,0,1051.37,0,99.94998749,0,0.00,12.29,0,44.25,0,0,0.00,31.76,3906.45,188.13,99.94998749,2493.89,0,0,0,0,0,0,0,0,0,0,0.03,0,0.00,59.38087577,0,0,0.00,10.70,0.00,462.53,0,31819.10,0,13494.39,0,0,0,0,0.00,0,27.06,0.00,2658.54,605.08,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,31.60696126,0,0,0,0.00,4355.19,0.00,850.17,0,20,0,0,3,10613.97,0.00,0,16.08,0,0,0.36,1572.66,0.00,6.32455532,0,0,0,34.99,897.61,0,0.00,1020.06,20,294.15
CG21,0,0,0.00,0,0,0,111.87,29.98,0,1.37,0,0.00,316.0696126,0,0,0,0,0,0,99.94998749,0,0,20,1.500915472,6.32455532,0,0,6.439417807,121.87,4429.22,2058.07,0,0,0.00,0,316.0696126,0,3,1,0,0,0,955.86,0,0,316.0696126,0,1200.02,0,0,0,5.954371961,137.25,0,53.64,0,0.00,0,0,0,0,0.00,4.39,0.00,0.00,0.00,0,0,0,0,0,1.116257921,19.36491673,0,0.00,1531.24,0.00,0.00,0,0,0,0,1705.31,0,3162.119542,0,0.00,1.56,0,0.42,0,0,0.00,0.00,4163.86,0.00,20,2330.71,1.217161239,0,0,0,0,3.16227766,0,3.16227766,3.741657387,0,0.00,0,0.00,20,20,0,0.00,0.00,0.00,0.00,0,34426.43,0,13567.73,0,0,0,12.281368,0.00,0,0.00,0.00,2699.72,606.84,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,20,0,0,0,0.00,3013.11,0.00,1886.34,0,20,0,0,99.94998749,11845.96,0.00,0,5.14,0,0,0.00,673.41,0.00,0,0,0,0,12.12,3274.30,0,0.00,1092.06,7.071067812,124.05
CG22,0,0,0.00,0,0,0,118.56,415.66,0,9.02,0,0.00,99.94998749,0,0,0,0,0,6.32455532,99.94998749,0,0,99.94998749,1.500915472,3,0,20,20,275.47,3967.12,1938.30,0,0,0.00,0,99.94998749,0,1.575677194,2.852793324,0,1,7.483314774,1016.10,3.16227766,0,316.0696126,20,1372.74,2,0,3.16227766,1,349.36,0,79.01,0,0.00,0,0,0,0,0.00,170.80,0.00,0.00,43.43,0,0,0,0,0,2,10.95445115,0,0.00,1832.61,127.67,0.00,0,0,0,2.257319217,1286.84,0,999.9499987,3.16227766,0.00,129.80,0,19.34,0,0,0.00,17.44,4777.14,409.10,99.94998749,3066.98,0,0,0,0,0,6.32455532,0,2.236067977,0,0,8.58,0,0.00,20,20,0,0.00,0.00,0.00,653.62,0,32300.78,0,11992.23,0,0,6.32455532,0,0.00,0,295.09,0.00,2619.36,588.36,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,20,0,0,0,0.00,2781.89,0.00,1304.55,0,20,0,0,20,9880.59,36.01,0,647.57,0,0,1.09,668.56,0.00,20,0,0,0,120.52,2614.82,0,0.00,656.32,6.32455532,431.26
CG23,2.449489743,2.828427125,144.65,0,0,0,1.14,831.16,0,100.68,0,0.00,316.0696126,0,0,0,0,0,0,20,3.872983346,0,5.916079783,3.872983346,0,0,20,20,1019.57,4442.53,1555.15,0,0,25.09,0,99.94998749,0,0,1.414213562,0,2,0,32.32,2.449489743,0,316.2119542,20,1433.84,0,3.464101615,20,0,41.10,0,82.43,0,0.00,0,0,0,0,94.62,1305.30,0.00,18.12,340.49,0,0,0,0,1.732050808,2.449489743,5.656854249,0,415.78,1498.45,0.00,193.17,0,12.29725579,1,1,574.96,0,316.2119542,3,0.00,253.31,0,281.74,0,0,0.00,209.83,4744.56,0.00,316.0696126,2352.32,3.718489007,0,0,7.108617267,20,316.0696126,0,99.94998749,0,2.198329607,492.88,6.480740698,0.00,15.49193338,8.94427191,0,0.00,1196.09,0.00,3124.99,0,21854.12,0,1318.31,0,0,20,0,12.55,0,649.65,0.00,1715.91,436.88,0,0,0.00,0,0,0,316.0696126,0,20,0.00,0,35.78,0.00,6.32455532,300,0,0,0.00,4620.33,0.00,519.33,0,99.94998749,6.32455532,0,279.4275177,6358.56,1597.55,0,3039.30,0,0,70.47,834.53,1178.25,20,0,0,0,328.94,3610.64,20,0.00,310.54,5.916079783,613.56
CG24,3,3.872983346,957.71,0,0,0,17.87,283.40,0,29.67,0,0.00,316.0696126,0,1.732050808,0,0,0,0,32.35282205,2.449489743,0,0,2.828427125,0,0,99.94998749,0,1822.72,3065.77,87.86,0,0,8.43,0,316.0696126,0,0,0,0,2,0,0.00,0,0,99.94998749,20,1443.81,0,4.472135955,20,0,0.79,0,71.58,0,58.14,0,0,0,0,567.40,1089.89,0.00,24.36,1527.20,0,0,0,0,2.828427125,0,3.464101615,0,1700.37,49.33,0.00,411.37,0,14.14213562,1.414213562,2.449489743,185.65,0,99.94998749,0,1.27,51.35,0,238.15,0,0,0.00,313.85,4744.43,0.00,20,577.34,2.449489743,0,0,0,20,99.94998749,0,99.94998749,0,1.414213562,103.44,3,0.00,99.94998749,0,0,0.00,3599.73,0.00,4123.59,0,679.41,0,9.34,0,0,99.94998749,0,172.27,0,1474.48,40.61,12.21,124.07,0,0,0.00,0,0,0,316.0696126,0,99.94998749,0.72,0,803.29,0.00,0,0,0,0,0.00,3512.52,0.00,0.00,0,99.94998749,3.464101615,0,279.4275177,20.37,2772.06,0,5774.32,0,0,520.57,1630.78,3403.85,0,0,0,0,847.68,3967.75,20,0.00,230.86,0,6.85
CG25,3,5.840580155,1703.90,0,0,0,24.53,224.38,0,21.19,0,11.94,20,0,2.247226522,0,0,0,0,3,0,0,0,0,0,0,0,0,1214.16,2509.83,10.91,0,0,0.00,0,20,0,0,0,0,3,0,0.09,0,0,20,0,1472.21,0,3,20,20.4362039,7.50,0,87.39,0,115.04,0,0,0,0,777.51,586.76,0.00,38.24,3143.89,0,0,0,0,2.635025498,0,3,3,1898.01,47.27,0.00,803.64,2.093504511,3,0,0,127.94,0,316.0696126,3,20.31,1.43,0,95.93,0,0,0.00,197.24,3504.00,0.00,20,343.56,3,2.704163457,0,20,20,20,0,20,0,2,5.70,0,3.56,20,0,0,41.55,4057.51,0.00,4352.08,0,3659.37,0,34.74,0,0,58.44102453,0,313.10,0,1646.18,193.55,28.98,147.67,0,0,0.00,0,0,0,316.0696126,16.45605217,316.0696126,6.40,0,1469.33,0.00,0,0,0,0,0.00,2695.17,94.48,0.00,0,154.4664933,20,0,20,117.23,2978.24,0,5213.98,20,0,281.53,940.39,1448.75,0,0,0,0,1102.72,3940.14,0,7.44,176.03,8.144301976,16.03
CG26,4.705080365,3,1340.99,0,0,0,6.55,419.15,0,76.23,0,0.00,20,0,3,0,0,0,0,32.35282205,0,0,0,3,0,0,20,0,866.08,4184.29,197.61,0,0,57.82,0,20,0,0,4.123105626,0,2.83541522,0,10.35,0,0,278.4895475,26.69030188,1429.82,0,6.32455532,20,20.4362039,29.11,0,136.95,0,399.04,0,0,0,0,328.92,1467.45,0.00,183.13,2248.34,0,0,0,0,2.635025498,1,6.32455532,0,1571.36,549.83,0.00,517.22,0,12.29725579,0,2.257319217,480.82,0,99.94998749,16.38452182,0.33,10.57,0,241.49,0,0,0.00,366.09,4913.07,0.00,20,1669.22,6.32455532,2.704163457,0,7.108617267,0,20,0,3,0,2.198329607,36.59,0,0.00,20,3,0,0.00,3553.49,0.00,4351.37,0,15691.28,0,566.41,0,3,20,0,20.52,0,976.55,0.00,359.62,109.08,0,0,0.00,0,0,0,65.4927168,0,49.56767943,0.00,0,145.68,0.00,0,68.05562138,0,0,0.00,4125.43,0.00,353.36,0,20,6,0,20,1253.03,2415.71,0,2761.82,0,0,201.59,417.54,392.41,0,0,0,0,664.77,3862.41,20,0.00,131.51,1,204.50
CG27,3,3,1428.57,0,0,0,2.39,410.69,0,24.28,0,0.00,99.94998749,0,0,0,0,0,2,0,3.180086824,0,0,3,0,0,3,0,659.69,3498.48,76.49,0,0,0.00,0,20,0,0,0,1,0,0,0.29,0,0,0,0,1335.99,0,3,20,0,22.44,0,126.01,0,315.39,0,0,0,0,933.85,1518.08,0.00,68.12,2773.92,0,0,0,0,2,2.878732364,3,0,1510.90,371.89,0.00,545.41,3,0,0,0,254.17,0,316.0696126,20,21.94,3.97,0,160.73,0,0,3.44,264.12,4531.21,0.00,316.0696126,1530.23,1,0,0,0,3,20,0,0,0,2,25.83,0,9.72,20,2.449489743,0,72.35,2442.18,0.00,4231.55,0,14265.93,0,86.65,0,0,0,0,160.17,0,676.66,0.00,294.11,133.27,0,0,0.00,0,0,0,20,0,20,5.36,0,307.03,0.00,0,0,0,0,0.00,3602.81,0.00,292.44,0,20,2.645751311,0,0,764.36,1543.23,0,2529.14,0,20,125.86,217.99,171.61,0,0,0,0,551.83,3790.94,20,0.00,125.35,1,173.98
CG28,4.705080365,0,1859.29,0,0,0,134.48,208.68,0,22.00,0,13.59,20,0,2.247226522,0,0,0,0,0,3,0,0,3,0,0,0,0,1015.48,2000.94,11.43,0,0,419.53,0,3,0,0,0,1.118033989,3,0,0.00,0,0,20,26.69030188,1223.60,0,6.32455532,3,20,14.25,0,134.72,0,254.78,0,0,3,0,1748.65,898.67,13.30,215.88,3581.11,0,0,0,0,3,0,3,3,1509.89,8.61,0.00,774.67,1,15,0,3,10.70,0,6.32455532,20,509.59,1.21,0,15.24,0,0,52.30,347.98,3277.67,0.00,3,1269.72,0,3,0,0,18.42932446,6.32455532,0,0,0,2,0.00,0,51.03,3,3,0,525.56,2352.60,157.13,3984.10,0,13510.23,0,19.60,0,0,6.32455532,0,636.38,0,1101.74,294.12,279.84,389.33,0,0,52.39,0,0,0,6.32455532,0,37,140.46,0,1073.63,14.95,0,0,0,0,0.00,2039.72,66.07,0.00,0,0,3,0,279.4275177,189.71,1764.35,56.73598759,1455.54,6.32455532,0,72.44,50.40,101.16,0,0,0,0,1131.82,3893.77,6.32455532,9.60,338.57,3,57.59
CG29,0,0,2224.18,0,0,0,340.73,77.57,0,8.49,0,52.07,20,0,0,0,0,0,5.449031295,0,0,0,0,3,0,0,0,0,1861.07,3155.08,0.00,0,0,763.80,0,0,0,0,0,0,3,0,0.00,0,3.464101615,20,0,1133.74,0,3,20,0,96.92,0,129.44,0,353.32,0,0,0,0,2271.91,780.44,312.41,316.29,4571.99,0,0,0,0,2.635025498,0,3,0,1772.21,13.23,0.00,505.60,2.093504511,12.29725579,0,2.257319217,0.00,0,20,20,1716.79,0.09,0,0.00,0,0,9.93,370.67,1525.60,0.00,0,1234.04,0,3,0,7.108617267,0,20,0,20,0,2.198329607,0.00,0,78.52,6.32455532,0,0,530.05,3203.46,273.62,3679.97,3,12140.42,0,40.69,11.57271299,2.926150761,0,0,1019.45,0,1488.71,747.46,199.49,490.27,0,0,516.87,0,0,0,20,0,20,354.96,0,1119.46,91.38,0,0,0,0,44.88,2169.18,55.10,0.00,0,0,37.83230363,0,3,0.00,2554.86,20,427.36,3,0,39.10,0.00,0.00,0,0,0,0,1577.94,3854.18,20,12.38,815.87,0,14.50
CG30,4.705080365,0,0.00,0,0,0,45.47,728.72,0,20.95,0,0.00,999.9499987,0,0,0,0,0,0,20,0,0,20,3,10.12056999,0,20,20,599.09,2381.45,163.63,0,0,18.87,0,31.60696126,0,0,0,0,1,9.16515139,110.10,5.028715727,0,316.0696126,99.94998749,1157.22,8.94427191,6.184859059,3,15.49193338,153.10,0,6.80,0,0.00,0,0,0,1,7.61,531.34,0.00,0.00,110.51,0,0,0,2,0,1.414213562,6.32455532,0,20.58,2265.33,18.09,74.59,0,0,0,1.007905261,389.90,0,316.2119542,16.38452182,0.00,137.32,0,261.31,0,0,0.00,321.96,1453.33,1122.48,31.60696126,3226.94,0,0,0,0,0,20,0,0,0,0,0.33,0,0.00,31.60696126,20.09302478,0,0.00,259.18,0.00,1471.34,0,21253.99,0,4123.73,0,0,58.44102453,12.281368,0.00,0,329.27,0.00,1895.53,345.13,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,30.85755111,0,0,0,0.00,2713.31,0.00,233.08,0,31.60696126,0,0,279.4275177,5589.45,0.00,0,797.78,0,0,9.51,1944.20,0.00,20,0,0,0,78.03,1193.83,0,0.00,298.79,8.144301976,529.22
CG31,0,0,0.00,0,0,0,39.35,229.74,0,0.76,0,0.00,999.9499987,0,0,0,0,0,3,20,0,0,20,4.981287692,0,0,0,20,146.51,3953.94,1871.91,0,0,0.00,0,20,0,5,0,0,0,2.645751311,207.77,0,0,999.9499987,0,1292.92,4.384130876,0,14.14468365,20.4362039,108.63,0,14.62,0,0.00,0,0,0,0,0.00,22.06,0.00,0.00,0.00,0,0,0,0,0,0,20,0,0.00,1530.90,0.00,0.00,0,0,0,0,1082.24,0,316.0696126,0,0.00,3.19,0,7.49,0,0,0.00,1.32,4143.03,169.56,20,2328.03,0,0,0,0,0,20,0,32.12401964,0,0,0.00,0,0.00,3,3,0,0.00,0.00,0.00,0.00,0,33878.21,0,10644.57,0,0,0,0,0.00,0,0.00,0.00,2681.71,584.60,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,20,0,0,0,0.00,3658.52,0.00,1613.11,0,3,0,0,316.0696126,11860.96,0.00,0,16.77,0,0,0.00,676.38,0.00,36.58712517,0,0,0,17.44,2609.20,0,0.00,1135.72,20,322.97
CG32,0,5.840580155,0.00,0,0,0,63.70,802.86,0,8.71,0,0.00,316.2119542,0,0,0,0,0,3,99.94998749,0,0,20,3,0,0,73.39730808,20,177.18,3071.16,1474.64,0,0,0.00,0,69.67297166,0,1,2.852793324,0,3,1.414213562,181.95,3,0,110.818421,26.69030188,1391.42,4.384130876,0,3,28.28427125,228.92,0,52.19,0,0.00,0,0,0,0.707106781,0.00,252.66,0.00,2.01,3.86,0,0,0,0,0,2.449489743,10.95445115,0,0.00,1645.51,361.52,25.41,0,0,0,1.007905261,659.54,0,316.2119542,0,0.00,73.92,0,65.07,0,0,0.00,35.22,4441.66,196.09,99.94998749,2951.79,0,0,0,0,0,31.60696126,0,0,0,0,16.29,0,0.00,59.38087577,20,0,0.00,0.00,0.00,160.52,0,28818.69,0,9859.04,0,0,0,0,0.00,0,268.98,0.00,2583.58,566.45,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,30.85755111,68.05562138,0,0,0.00,2390.73,0.00,2193.32,0,3,0,0,279.4275177,9578.62,0.00,0,1795.64,0,0,3.37,514.11,0.00,20,0,0,0,152.16,2687.15,0,0.00,781.18,20,637.72
CG33,4.705080365,0,0.00,0,0,0,46.21,1085.18,0,27.70,0,0.00,20,0,3,0,0,0,0,20,1,0,20,3,0,0,73.39730808,0,561.73,2135.44,1030.52,0,0,0.00,0,69.67297166,0,0,0,0,2.83541522,1,10.35,5.028715727,0,278.4895475,26.69030188,1451.18,3,0,14.14468365,20.4362039,207.31,0,50.69,0,0.00,0,0,0,0,79.69,960.17,0.00,69.82,218.17,0,0,0,0,2.635025498,0,3,0,646.29,1789.67,74.54,811.60,0,12.29725579,0,0,506.34,0,20,0,0.00,86.80,0,254.40,0,0,0.00,293.25,4675.93,0.00,20,3059.66,3,0,0,0,0,118.7456423,0,32.12401964,0,0,338.34,0,0.00,59.38087577,20.09302478,0,0.00,1737.64,0.00,3057.05,0,20493.37,0,3458.15,0,2.926150761,58.44102453,0,0.00,0,1221.67,0.00,1529.00,407.64,0,0,0.00,0,0,0,65.4927168,0,49.56767943,0.00,0,16.13,0.00,30.85755111,0,0,0,0.00,2052.51,0.00,257.77,0,154.4664933,0,0,279.4275177,4979.33,154.28,0,4654.36,0,0,121.99,507.29,132.42,36.58712517,0,0,0,291.15,3560.72,0,0.00,254.61,8.144301976,647.60
CG34,0,0,240.92,0,0,0,19.35,452.04,0,39.08,0,0.00,316.0696126,0,0,0,0,0,0,32.35282205,1,0,0,20,0,0,316.0696126,0,1276.48,2838.45,604.13,0,0,50.75,0,20,0,3,0,0,2.83541522,3.140721956,3.92,0,0,20,20,1438.73,0,6.184859059,20,0,83.48,0,108.80,0,250.18,0,0,0,0,405.48,1777.34,0.00,57.88,1720.05,0,0,0,0,3,0,3,0,1751.18,441.79,8.95,595.66,0,20,3,0,492.90,0,99.94998749,20,2.08,52.40,0,262.17,0,0,0.00,360.34,5043.31,0.00,20,1568.64,3.718489007,0,0,0,20,20,0,20,0,1,113.40,0,0.00,20,20,0,0.00,4003.56,0.00,4118.10,0,12002.90,0,311.95,0,3,20,0,31.24,0,981.97,124.56,89.29,55.74,0,0,0.00,0,0,0,20,0,49.56767943,0.00,0,373.24,0.00,0,0,0,0,0.00,4340.02,0.00,86.18,0,316.0696126,20,0,20,697.14,912.77,20,5015.89,0,0,331.99,733.15,956.09,0,0,0,0,825.50,3868.60,20,0.00,359.99,8.144301976,137.93
CG35,4.705080365,5.840580155,1214.49,0,0,0,151.40,224.79,0,35.30,0,62.05,20,0,3,0,0,0,0,0,0,0,0,4.981287692,0,0,20,0,1100.11,1605.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,26.69030188,1448.86,0,3,20,0,66.89,0,110.43,0,400.10,0,0,0,0,1115.88,1537.73,0.00,54.47,4694.28,0,0,0,0,2.635025498,3,20,0,1981.86,56.27,0.00,894.16,2.093504511,20,0,3,151.47,0,316.0696126,20,87.12,0.00,0,89.30,0,0,0.00,635.89,3263.72,98.54,20,892.91,0,2.704163457,0,0,20,20,0,3,0,1,0.33,0,7.61,20,20.09302478,0,269.73,4423.72,51.63,4416.82,0,5252.13,0,34.21,0,0,20,0,301.62,0,1531.00,622.21,39.54,30.37,0,0,0.00,0,0,0,316.0696126,0,20,9.34,0,1192.70,4.98,0,0,0,0,0.00,2214.31,48.55,4.81,0,20,37.83230363,0,0,284.73,2322.86,20,4088.68,0,0,617.55,282.22,367.86,0,0,0,0,1362.92,3968.93,20,10.83,326.69,0,4.01
CG36,0,3,398.80,0,0,0,65.03,528.68,0,38.95,0,1.82,316.0696126,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,1457.02,4379.08,51.40,11.78203406,0,8.16,0,20,0,0,0,0,1,0,1.14,0,0,316.0696126,0,1421.77,4.384130876,6.32455532,20,0,170.54,0,90.00,0,154.41,0,0,0,0,496.23,2078.62,0.00,268.12,2179.68,0,0,0,0,3,0,3,0,1584.33,649.80,0.00,653.62,0,3,0,1.414213562,356.85,0,316.0696126,3,11.32,0.19,0,601.54,0,0,0.00,1037.82,5002.82,82.48,316.0696126,3082.13,3,3,0,0,0,20,0,6.32455532,0,0,6.74,0,0.00,20,3,0,0.00,3601.86,0.00,4377.27,0,23946.60,0,594.40,0,0,30,12.281368,45.55,0,1592.32,0.00,500.50,150.71,0,0,0.00,0,0,0,0,0,0,0.67,0,46.45,0.00,0,0,0,0,0.00,3866.18,0.00,66.61,0,20,4,0,0,1898.27,3220.29,0,3218.85,20,0,97.88,273.85,0.00,0,0,0,0,646.31,3932.12,20,0.00,257.52,0,253.35
CG37,0,0,1487.10,0,0,0,21.90,458.03,0,32.86,0,6.30,20,0,3,0,0,0,0,0,0,0,0,3,0,0,20,0,2182.46,3993.84,241.46,11.78203406,0,58.73,0,69.67297166,0,0,0,0,3,0,0.08,0,0,20,0,1366.01,0,3,6.32455532,173.1184566,11.05,0,110.93,0,205.39,0,0,3,0,1909.22,1541.10,0.00,186.93,2956.42,0,0,0,0,3,3,6.32455532,0,1569.92,227.33,0.00,796.55,3,6.32455532,0,3,232.33,0,99.94998749,3,51.92,4.59,0,193.42,0,0,37.14,444.83,4562.75,0.00,6.32455532,1510.48,3,2.704163457,0,20,0,20,0,32.12401964,0,1,6.80,0,18.17,20,6.32455532,0,144.20,2712.50,49.34,4321.89,0,12636.77,0,63.64,0,0,6.32455532,0,432.84,0,1440.28,20.89,327.41,85.14,0,0,0.00,0,0,0,20,0,20,17.92,0,538.45,11.28,0,0,0,0,0.00,4389.85,0.00,94.90,0,3,6.32455532,0,6.32455532,505.14,3018.09,0,4168.44,3,0,149.62,444.52,385.36,0,0,0,0,825.05,3931.63,163.8555342,0.00,248.99,0,250.96
CG38,4.705080365,5.840580155,3487.20,0,0,0,81.09,174.89,0,15.74,0,122.52,590.7866144,0,3,0,0,0,0,0,3.180086824,0,0,4.981287692,0,0,73.39730808,0,1153.81,2713.92,91.14,0,0,754.20,0,69.67297166,0,0,0,0,4,0,0.00,0,3,278.4895475,0,1373.85,0,6.184859059,14.14468365,0,28.35,0,132.54,0,304.49,0,0,3,0,3552.32,1238.82,0.00,84.29,5122.73,0,0,0,0,3,3,3,0,1906.30,9.75,0.00,1087.69,1.414213562,20,0,3,27.83,0,531.2865308,16.38452182,292.49,3.11,0,27.61,0,0,19.91,490.35,3707.39,0.00,72.18692395,878.56,3.718489007,2.704163457,0,7.108617267,18.42932446,118.7456423,0,32.12401964,0,1.414213562,0.38,0,22.50,59.38087577,20.09302478,0,366.93,3289.19,198.51,4420.21,0,9366.81,0,25.34,0,0,0,0,757.79,0,1536.89,598.50,601.47,412.12,0,0,48.63,0,0,0,65.4927168,16.45605217,49.56767943,105.05,0,1381.50,0.97,0,0,0,0,0.00,3447.79,0.00,4.25,0,154.4664933,37.83230363,0,279.4275177,1127.47,3344.76,0,2501.61,25.87805688,0,64.31,121.20,770.71,0,0,0,0,2111.82,3911.43,163.8555342,12.48,472.00,8.144301976,144.27
CG39,0,5.840580155,2267.09,0,0,0,431.19,30.88,0,7.18,20,45.37,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1508.87,2247.47,0.00,0,0,655.05,0,0,0,0,0,0,2.83541522,0,0.00,0,0,20,0,963.52,0,3,6.32455532,0,66.54,0,120.38,0,325.60,0,0,6.32455532,0,2995.72,768.93,444.42,100.53,4310.21,0,0,0,0,0,0,3,0,1656.71,0.00,0.00,633.09,2.093504511,12.29725579,0,2.257319217,14.17,0,20,3,1259.08,0.00,0,0.00,0,0,11.05,421.09,1148.53,0.00,0,543.55,0,2.704163457,0,20,0,20,0,20,0,0,0.00,0,243.91,0,20,0,813.22,2899.84,221.35,3122.96,6.32455532,3367.32,0,8.97,11.57271299,2.926150761,0,0,718.13,0,1418.53,965.98,121.86,368.99,0,0,523.24,0,0,0,6.32455532,0,3,248.46,0,1599.91,96.35,0,0,0,0,271.11,1813.93,0.00,0.00,0,0,20,0,3,77.44,2523.24,20,682.87,0,0,17.47,0.00,0.00,0,8.215234361,0,0,1820.65,3527.25,20,15.53,888.94,0,10.94
CG40,0,0,19.25,0,0,0,108.06,481.60,0,18.71,0,0.00,999.9499987,0,0,0,0,0,0,99.94998749,0,0,20,6.32455532,3,0,3,3,636.58,3851.38,95.84,0,0,0.00,0,20,0,0,0,0,1,1.414213562,14.65,0,0,999.9499987,26.69030188,1182.23,3,0,3,20.4362039,49.62,0,20.11,0,0.00,0,0,0,0,235.02,1012.62,0.00,34.75,381.02,0,0,0,0,0,0,20,0,40.85,2032.43,9.41,303.46,0,0,0,3,536.54,0,999.9499987,0,0.00,28.02,0,311.23,0,0,0.00,251.74,1258.45,0.00,20,3148.38,0,0,0,0,0,20,0,6.32455532,0,0,4.67,0,0.00,3,20,0,0.00,1103.42,0.00,2969.46,0,22269.69,0,308.22,0,0,3,0,2.13,0,825.64,0.00,1500.53,297.00,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,3,0,0,0,0.00,4047.66,0.00,61.93,0,20,1,0,0,6477.61,0.00,0,985.30,0,0,55.41,2069.02,0.00,3,0,0,0,194.19,2958.33,0,0.00,198.79,20,345.80
CG41,0,0,0.00,0,0,0,47.73,976.23,0,23.56,0,0.00,316.2119542,0,0,0,0,0,3,20,0,0,31.60696126,3,10.12056999,0,73.39730808,48.28047247,289.46,1104.93,96.21,0,0,0.00,0,6.32455532,0,0,1,0,3,10.24695077,252.33,5.028715727,0,316.2119542,99.94998749,1156.64,3,0,14.14468365,20,134.99,0,3.34,0,0.00,0,0,0,0,28.35,175.67,0.00,7.73,8.01,0,0,0,0,0,3,6.32455532,0,0.00,2251.83,0.00,69.08,0,0,0,3,412.00,0,316.2119542,0,0.00,63.02,0,141.59,0,0,0.00,133.41,1416.18,643.32,99.94998749,3435.14,0,0,0,0,0,3,0,3,3,0,4.66,0,0.00,20,20.09302478,0,0.00,394.06,0.00,1135.19,0,25148.07,0,1340.44,0,0,3,12.281368,0.00,0,147.83,0.00,2409.52,452.15,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,20,0,0,0,0.00,1814.13,0.00,130.49,0,6.32455532,0,0,20,9087.27,0.00,0,1348.32,0,0,2.86,705.80,0.00,99.94998749,0,0,0,58.86,444.48,0,0.00,195.81,20,549.21
