mean,var,sd,cv,iod
5.047493403693931,5.770225181834683,2.402129301647745,0.4759053869965998,1.1431862749165422
10.315,3.9506516290726816,1.987624619759144,0.19269264369938383,0.38300064266337197
7.47,3.5479699248120298,1.8836055650831014,0.2521560328089828,0.4749625066682771
17.715,2.354661654135339,1.53449068232275,0.0866209812205899,0.1329190885766491
20.2075,1.41297619047619,1.1886867503578014,0.05882403812237048,0.06992335471860399
7.7775,4.805006265664159,2.1920324508693203,0.28184280949782325,0.6178085844634084
4.91,1.0194486215538856,1.0096774839293414,0.20563696210373553,0.20762701049977303
17.6675,1.5107205513784454,1.2291137259743077,0.06956919348941885,0.08550845062280715
3.3525,1.0207957393483704,1.0103443667128404,0.3013704300411157,0.3044879162858674
18.155,4.502230576441104,2.1218460303332813,0.11687392070136499,0.24798846468967797
3.354466858789625,1.4838166947077345,1.218120147894999,0.3631337554291793,0.44234054386905836
12.6825,0.858840852130326,0.9267366681697267,0.07307208106995677,0.06771857694699988
14.9575,17.38415413533834,4.169430912647233,0.27875185777350714,1.1622366127587056
7.229508196721311,84.66498989445314,9.201358046204547,1.2727502059375904,11.71103034821234
17.795,82.19847117794491,9.066337252603441,0.5094879040518933,4.619189164256527
4.365239294710327,2.035455308755057,1.4266938384793904,0.32683061389285517,0.46628722306737314
10.303191489361701,14.115829787234038,3.7571039095603993,0.36465438048392107,1.3700443985544652
4.494974874371859,5.953375188283988,2.43995393159051,0.5428181468826289,1.3244512716249452
4.8575,2.31798872180451,1.5224942436030784,0.31343165076748913,0.47719788405651264
15.9575,10.933026315789483,3.3065127121772093,0.2072074392716409,0.6851340320093676
11.69974554707379,13.914719322843641,3.730243869084653,0.31883119629192447,1.1893181152408767
5.552287581699346,23.185781635058397,4.815161641633477,0.8672392362212148,4.175897104371907
6.908616187989556,8.575396771150878,2.9283778395471574,0.4238732851649892,1.2412611350532072
7.677740863787376,29.13246954595792,5.397450281934788,0.7029997987288494,3.7944064618491273
1.9056047197640118,0.9437258906285455,0.9714555525748697,0.5097885949270601,0.4952369611812336
2.008695652173913,0.787714863498483,0.8875330210749812,0.4418454433923067,0.3921524212221885
13.3525,2.6899686716791966,1.6401123960507087,0.12283185890662489,0.20145805442270712
12.305,1.7513533834586459,1.3233870875366156,0.1075487271464133,0.14232859678656204
6.7525,3.068916040100251,1.7518321951888687,0.25943460869142815,0.4544859000518698
9.885,0.6834837092731828,0.8267307356528986,0.08363487462345964,0.06914352142369072
14.0425,16.346560150375943,4.043087947395646,0.28791795957953686,1.1640776322147726
4.195928753180661,1.7905956275640025,1.338131393983417,0.31891184829319763,0.4267459561144045
11.6925,8.674630325814537,2.9452725384613454,0.25189416621435495,0.7418969703497572
9.4275,1.5135275689223058,1.2302550828679009,0.13049642883775134,0.16054389487375292
20.8975,2.488214285714285,1.5774074570998722,0.07548307008493227,0.11906755763676444
3.3734335839599,1.19436782912054,1.0928713689728264,0.32396409823191513,0.3540510875327603
2.0,0.0,0.0,0.0,0.0
8.945736434108527,27.911555609109534,5.283138802748754,0.5905761746573563,3.1200959043112046
13.5625,60.07127192982456,7.750565910294845,0.5714702975332604,4.429218206807341
4.9825,1.7064598997493732,1.3063153906118434,0.26218071060950193,0.3424906973907422
13.0,0.0,0.0,0.0,0.0
11.1125,4.776785714285715,2.1855858972563205,0.19667814598482072,0.429856982162944
13.085,5.285989974937344,2.2991280901544706,0.17570715247645935,0.40397324989968236
8.412060301507537,6.3285191701580965,2.515654819357794,0.29905335068829214,0.7523150029040987
12.55524861878453,14.037105339679526,3.746612515283576,0.2984100617233563,1.1180268719392714
5.447643979057592,10.20066372593478,3.193847793169671,0.5862805655890506,1.872490890584856
5.958823529411765,3.072045809474231,1.7527252521357222,0.2941394796279099,0.5155456935938986
12.39,3.6821052631578954,1.9188812530112163,0.15487338603803197,0.2971836370587486
2.414772727272727,1.8901515151515162,1.3748278129102263,0.5693404589934113,0.7827450980392162
20.79,1.6951378446115284,1.3019745944570225,0.0626250406184234,0.08153621186202638
19.02,15.738947368421046,3.967234221522728,0.2085822408792181,0.827494604017931
3.29,0.7778446115288217,0.8819549940494819,0.2680714267627604,0.23642693359538652
15.4275,0.7967355889724311,0.8926004643581759,0.05785775170041652,0.05164385603451182
4.23,3.876791979949875,1.9689570792553794,0.46547448682160264,0.9164992860401595
7.0875,2.445958646616541,1.5639560884553443,0.2206639983711244,0.3451088037554202
9.05,8.007518796992482,2.8297559606779665,0.312680216649499,0.8848087068499979
13.632124352331607,29.604575735145684,5.441008705667147,0.3991313873788519,2.17167735343334
2.0,0.0,0.0,0.0,0.0
15.4075,11.349818295739347,3.3689491381941856,0.21865644252436706,0.7366424336030729
14.215,0.9912531328320799,0.9956169609001646,0.0700398846922381,0.06973289713908407
7.62,7.870275689223056,2.805401163688191,0.3681628823737783,1.0328445786381963
10.77,5.265263157894734,2.294616124299386,0.2130562789507322,0.4888823730635779
17.94,39.28962406015038,6.268143589624474,0.3493948489199818,2.190057082505595
16.3925,20.890670426065167,4.57063129404081,0.2788245413476169,1.2744041742299936
17.5275,6.886459899749374,2.6242065276478095,0.14971938540281327,0.3928945884894808
15.3,46.67669172932331,6.832034230690249,0.4465381850124346,3.0507641653152486
7.72,6.578045112781956,2.5647699921790172,0.33222409225116806,0.8520783824847094
9.2825,2.764605263157895,1.6627102162306862,0.17912310436096807,0.29782981558393695
14.1275,1.9561340852130322,1.3986186346581517,0.09899972639590528,0.13846286216337161
16.4475,159.09999373433587,12.613484599203183,0.7668937284817255,9.673202233429752
