A,B,C,D,E,F,G,H,I,J,K,L,M
0.8279892596829725,9.996240721654196,3.5933377668233533,0.8620003686092943,60.212855261635994,9.69049378792397,9.336523389545071,16.323676849520567,2.3567143425562023,41.3227881728118,29.94738284810518,56.607341086619705,55.06465578997205
0.7826816142016,0.7817352277867471,5.136238494370886,1.073004453218438,45.688226963064466,22.292524233992253,31.575099402967936,53.66330496868713,6.400019044993655,16.998344489871943,16.043691738040526,19.274689739400927,4.64086592983486
0.5700597243148593,0.581687748407532,11.132733246413402,2.0131425802330156,49.85745215866855,43.086284516879154,32.16715279530436,4.742248367305926,3.1841131919806855,67.38621746290582,2.3593034727899536,72.02638048075238,5.859103960460452
0.6028712069198079,0.5635464224550049,9.244260769752422,0.6428832203783372,30.63099587404337,39.58597466203179,53.011180131120724,1.1366242665713173,7.954841614150276,65.65377552745296,67.36310272941296,30.725887714363022,0.5653911869617048
1.4189832708946284,0.5904062126697127,15.853256082001488,2.3808825022558935,25.20901180651716,57.400386958884276,59.27165909908565,10.869296099471079,4.989244149195763,47.83309946203865,56.584809109542235,76.685423468186,32.58485067215344
0.9131032322457102,0.5303433865235974,0.6708159933141999,0.5852649065677795,42.95782287025493,15.479992156461647,55.235334980650066,21.894529382905333,10.450970868369708,46.513774365829434,0.7541889937108479,5.9231887834135435,0.6676892059034003
0.8400259383372131,8.845188404871422,17.073424297830186,0.5671018057205472,30.447316008971786,5.032779972718707,1.4417340686595566,56.96879608097523,4.464253041604991,44.89892803947945,2.9457241710001796,9.707431879901094,1.74127582368056
0.6161391334320356,0.6789565264243578,0.5522380656369066,2.183610073398036,41.994650468654626,52.17824081899384,44.49459866735279,1.2149609899972909,16.632936269429955,44.923060573640925,41.61286316686618,78.18169291695658,14.860935977757308
0.5823458235098897,0.5601088505423633,0.5804285469650594,0.9494270912052869,42.50799363441113,2.157559056945747,0.11546162840491547,18.696315066191673,9.955526560061529,56.696350020622845,69.89653889776463,16.36032682960788,6.115093838310223
0.57726581697586,8.049657553422733,15.250587731057502,1.5221881579190537,60.321780793828324,59.41087859796694,11.121759852304564,10.987207285994423,20.687742339116085,9.234900834801465,8.925847201510337,4.16617798807021,47.34403411377161
0.5693753310938021,3.691450987419884,6.484257127645762,2.418165016222929,24.549755909754015,45.67544684804997,35.73796007399263,52.86227022847663,2.791831604860633,31.25110577548478,40.83240807528904,70.66891863206207,34.39550009154315
1.128021114165989,1.2901108259480836,5.993606376951227,1.7729657247076105,50.754727543602925,15.070231173328365,21.84140138381475,0.47722841255787074,4.080727336142061,47.51775918713031,82.42672927342306,0.6901629526245543,57.97951130439326
1.0240474971539015,4.628779586407958,16.44100762710405,1.4090360306296859,45.2405144604929,49.93288691098721,0.9855449223551744,0.8507546159240817,1.5487623460152946,14.60847266211048,3.435415903742957,83.01096262065573,0.8233083146244766
0.5434790863517094,0.7410526026146727,5.137355726623909,2.4183907675833396,40.649753434173775,12.86429525366449,45.122024338206025,18.539212257439253,9.892192568187852,36.16580203967848,2.4769523887296856,13.551135977296724,29.681285032935925
0.9599524310989551,2.632565202667088,20.309744357791125,2.159176693749366,38.4217095530083,15.53064944259668,47.331938767459796,4.418977823443637,9.537692986705189,55.973547712723224,42.313401201426224,20.412312362300057,26.146136031019488
0.7653678325014326,2.650241717931209,14.585927436241983,1.6965659853467514,30.216056702350485,39.502362220526976,42.54245866624228,31.09019568636428,22.890361021613366,48.689725976067635,4.847237740944571,64.87581877559703,84.44003426773068
0.5274082404243572,10.204947878252817,15.890022092394135,3.038372336538437,49.725914236218536,39.87456415433866,52.803447474398396,45.12295107377735,8.039284559798404,41.88637855052188,75.65978513521749,63.15629776033013,5.852710550391144
0.7237705441981888,8.343679199547552,4.595039628868001,2.133955524217882,58.830946170307755,23.59806071573596,35.35100644681257,5.1651442693733856,8.977558120807046,55.51286518224309,44.79913366848726,77.80926950295482,76.21057144356368
0.7825472479622064,12.276958885000276,14.823015938441186,2.3909711333970805,42.1970904552257,27.74668052809546,29.780054843897453,23.174068855803675,4.065273031112817,52.4874720528373,14.649349901911332,6.4407601257565545,64.6365849129066
0.9621720871021466,7.3062796314532505,8.362523359995919,0.8963816386144927,41.25808633224777,41.35795299604371,52.2748477825602,1.0812555056546067,2.5157206145247244,40.1323360458669,3.5347492576111605,81.83407137718855,1.9477047793867115
1.3082685388151987,0.7074838582497023,17.030342073410907,2.640376596816374,28.123991647814,8.523617692826132,21.321266811241884,42.224463968442166,11.96261504447017,43.26792068864246,35.70912406181837,14.794188313781063,51.63686260319638
